"ID","Banda","nm","Reflectance","Repeticiones"
"Asys_floracion(SC)","Red_edge",705,0.158,3
"Asys_floracion(SC)","Red_edge",705,0.136,4
"Asys_floracion(SC)","Red_edge",705,0.096,5
"Asys_floracion(SC)","Red_edge",705,0.108,6
"Asys_floracion(SC)","Red_edge",705,0.104,7
"Asys_floracion(SC)","Red_edge",705,0.136,8
"Asys_floracion(SC)","Red_edge",705,0.191,9
"Asys_floracion(SC)","Red_edge",705,0.18,10
"Asys_floracion(SC)","Red_edge",705,0.162,11
"Asys_floracion(SC)","Red_edge",705,0.191,12
"Asys_floracion(SC)","Red_edge",705,0.247,13
"Asys_floracion(SC)","Red_edge",705,0.161,14
"Asys_floracion(SC)","Red_edge",705,0.16,15
"Asys_floracion(SC)","Red_edge",705,0.162,16
"Asys_floracion(SC)","Red_edge",705,0.14,17
"Asys_floracion(SC)","Red_edge",705,0.153,18
"Asys_floracion(SC)","Red_edge",705,0.128,19
"Asys_floracion(SC)","Red_edge",705,0.133,20
"Asys_floracion(SC)","Red_edge",706,0.203,1
"Asys_floracion(SC)","Red_edge",706,0.137,2
"Asys_floracion(SC)","Red_edge",706,0.166,3
"Asys_floracion(SC)","Red_edge",706,0.144,4
"Asys_floracion(SC)","Red_edge",706,0.102,5
"Asys_floracion(SC)","Red_edge",706,0.115,6
"Asys_floracion(SC)","Red_edge",706,0.11,7
"Asys_floracion(SC)","Red_edge",706,0.145,8
"Asys_floracion(SC)","Red_edge",706,0.201,9
"Asys_floracion(SC)","Red_edge",706,0.19,10
"Asys_floracion(SC)","Red_edge",706,0.17,11
"Asys_floracion(SC)","Red_edge",706,0.201,12
"Asys_floracion(SC)","Red_edge",706,0.26,13
"Asys_floracion(SC)","Red_edge",706,0.17,14
"Asys_floracion(SC)","Red_edge",706,0.169,15
"Asys_floracion(SC)","Red_edge",706,0.171,16
"Asys_floracion(SC)","Red_edge",706,0.147,17
"Asys_floracion(SC)","Red_edge",706,0.161,18
"Asys_floracion(SC)","Red_edge",706,0.135,19
"Asys_floracion(SC)","Red_edge",706,0.141,20
"Asys_floracion(SC)","Red_edge",707,0.213,1
"Asys_floracion(SC)","Red_edge",707,0.145,2
"Asys_floracion(SC)","Red_edge",707,0.175,3
"Asys_floracion(SC)","Red_edge",707,0.151,4
"Asys_floracion(SC)","Red_edge",707,0.107,5
"Asys_floracion(SC)","Red_edge",707,0.121,6
"Asys_floracion(SC)","Red_edge",707,0.116,7
"Asys_floracion(SC)","Red_edge",707,0.153,8
"Asys_floracion(SC)","Red_edge",707,0.211,9
"Asys_floracion(SC)","Red_edge",707,0.2,10
"Asys_floracion(SC)","Red_edge",707,0.179,11
"Asys_floracion(SC)","Red_edge",707,0.212,12
"Asys_floracion(SC)","Red_edge",707,0.272,13
"Asys_floracion(SC)","Red_edge",707,0.18,14
"Asys_floracion(SC)","Red_edge",707,0.177,15
"Asys_floracion(SC)","Red_edge",707,0.179,16
"Asys_floracion(SC)","Red_edge",707,0.155,17
"Asys_floracion(SC)","Red_edge",707,0.17,18
"Asys_floracion(SC)","Red_edge",707,0.143,19
"Asys_floracion(SC)","Red_edge",707,0.149,20
"Asys_floracion(SC)","Red_edge",708,0.223,1
"Asys_floracion(SC)","Red_edge",708,0.153,2
"Asys_floracion(SC)","Red_edge",708,0.183,3
"Asys_floracion(SC)","Red_edge",708,0.158,4
"Asys_floracion(SC)","Red_edge",708,0.113,5
"Asys_floracion(SC)","Red_edge",708,0.128,6
"Asys_floracion(SC)","Red_edge",708,0.122,7
"Asys_floracion(SC)","Red_edge",708,0.161,8
"Asys_floracion(SC)","Red_edge",708,0.221,9
"Asys_floracion(SC)","Red_edge",708,0.21,10
"Asys_floracion(SC)","Red_edge",708,0.188,11
"Asys_floracion(SC)","Red_edge",708,0.222,12
"Asys_floracion(SC)","Red_edge",708,0.285,13
"Asys_floracion(SC)","Red_edge",708,0.189,14
"Asys_floracion(SC)","Red_edge",708,0.186,15
"Asys_floracion(SC)","Red_edge",708,0.188,16
"Asys_floracion(SC)","Red_edge",708,0.163,17
"Asys_floracion(SC)","Red_edge",708,0.178,18
"Asys_floracion(SC)","Red_edge",708,0.15,19
"Asys_floracion(SC)","Red_edge",708,0.157,20
"Asys_floracion(SC)","Red_edge",709,0.232,1
"Asys_floracion(SC)","Red_edge",709,0.161,2
"Asys_floracion(SC)","Red_edge",709,0.191,3
"Asys_floracion(SC)","Red_edge",709,0.165,4
"Asys_floracion(SC)","Red_edge",709,0.119,5
"Asys_floracion(SC)","Red_edge",709,0.134,6
"Asys_floracion(SC)","Red_edge",709,0.128,7
"Asys_floracion(SC)","Red_edge",709,0.169,8
"Asys_floracion(SC)","Red_edge",709,0.231,9
"Asys_floracion(SC)","Red_edge",709,0.22,10
"Asys_floracion(SC)","Red_edge",709,0.196,11
"Asys_floracion(SC)","Red_edge",709,0.232,12
"Asys_floracion(SC)","Red_edge",709,0.297,13
"Asys_floracion(SC)","Red_edge",709,0.199,14
"Asys_floracion(SC)","Red_edge",709,0.195,15
"Asys_floracion(SC)","Red_edge",709,0.197,16
"Asys_floracion(SC)","Red_edge",709,0.17,17
"Asys_floracion(SC)","Red_edge",709,0.187,18
"Asys_floracion(SC)","Red_edge",709,0.157,19
"Asys_floracion(SC)","Red_edge",709,0.165,20
"Asys_floracion(SC)","Red_edge",710,0.242,1
"Asys_floracion(SC)","Red_edge",710,0.169,2
"Asys_floracion(SC)","Red_edge",710,0.2,3
"Asys_floracion(SC)","Red_edge",710,0.173,4
"Asys_floracion(SC)","Red_edge",710,0.125,5
"Asys_floracion(SC)","Red_edge",710,0.141,6
"Asys_floracion(SC)","Red_edge",710,0.135,7
"Asys_floracion(SC)","Red_edge",710,0.177,8
"Asys_floracion(SC)","Red_edge",710,0.24,9
"Asys_floracion(SC)","Red_edge",710,0.23,10
"Asys_floracion(SC)","Red_edge",710,0.205,11
"Asys_floracion(SC)","Red_edge",710,0.243,12
"Asys_floracion(SC)","Red_edge",710,0.309,13
"Asys_floracion(SC)","Red_edge",710,0.208,14
"Asys_floracion(SC)","Red_edge",710,0.204,15
"Asys_floracion(SC)","Red_edge",710,0.206,16
"Asys_floracion(SC)","Red_edge",710,0.178,17
"Asys_floracion(SC)","Red_edge",710,0.196,18
"Asys_floracion(SC)","Red_edge",710,0.164,19
"Asys_floracion(SC)","Red_edge",710,0.173,20
"Asys_floracion(SC)","Red_edge",711,0.252,1
"Asys_floracion(SC)","Red_edge",711,0.177,2
"Asys_floracion(SC)","Red_edge",711,0.208,3
"Asys_floracion(SC)","Red_edge",711,0.18,4
"Asys_floracion(SC)","Red_edge",711,0.13,5
"Asys_floracion(SC)","Red_edge",711,0.147,6
"Asys_floracion(SC)","Red_edge",711,0.141,7
"Asys_floracion(SC)","Red_edge",711,0.185,8
"Asys_floracion(SC)","Red_edge",711,0.25,9
"Asys_floracion(SC)","Red_edge",711,0.24,10
"Asys_floracion(SC)","Red_edge",711,0.214,11
"Asys_floracion(SC)","Red_edge",711,0.253,12
"Asys_floracion(SC)","Red_edge",711,0.321,13
"Asys_floracion(SC)","Red_edge",711,0.218,14
"Asys_floracion(SC)","Red_edge",711,0.213,15
"Asys_floracion(SC)","Red_edge",711,0.214,16
"Asys_floracion(SC)","Red_edge",711,0.186,17
"Asys_floracion(SC)","Red_edge",711,0.204,18
"Asys_floracion(SC)","Red_edge",711,0.171,19
"Asys_floracion(SC)","Red_edge",711,0.181,20
"Asys_floracion(SC)","Red_edge",712,0.262,1
"Asys_floracion(SC)","Red_edge",712,0.186,2
"Asys_floracion(SC)","Red_edge",712,0.216,3
"Asys_floracion(SC)","Red_edge",712,0.187,4
"Asys_floracion(SC)","Red_edge",712,0.136,5
"Asys_floracion(SC)","Red_edge",712,0.154,6
"Asys_floracion(SC)","Red_edge",712,0.147,7
"Asys_floracion(SC)","Red_edge",712,0.193,8
"Asys_floracion(SC)","Red_edge",712,0.26,9
"Asys_floracion(SC)","Red_edge",712,0.25,10
"Asys_floracion(SC)","Red_edge",712,0.223,11
"Asys_floracion(SC)","Red_edge",712,0.264,12
"Asys_floracion(SC)","Red_edge",712,0.333,13
"Asys_floracion(SC)","Red_edge",712,0.228,14
"Asys_floracion(SC)","Red_edge",712,0.222,15
"Asys_floracion(SC)","Red_edge",712,0.223,16
"Asys_floracion(SC)","Red_edge",712,0.193,17
"Asys_floracion(SC)","Red_edge",712,0.212,18
"Asys_floracion(SC)","Red_edge",712,0.178,19
"Asys_floracion(SC)","Red_edge",712,0.189,20
"Asys_floracion(SC)","Red_edge",713,0.271,1
"Asys_floracion(SC)","Red_edge",713,0.194,2
"Asys_floracion(SC)","Red_edge",713,0.223,3
"Asys_floracion(SC)","Red_edge",713,0.193,4
"Asys_floracion(SC)","Red_edge",713,0.141,5
"Asys_floracion(SC)","Red_edge",713,0.159,6
"Asys_floracion(SC)","Red_edge",713,0.153,7
"Asys_floracion(SC)","Red_edge",713,0.2,8
"Asys_floracion(SC)","Red_edge",713,0.27,9
"Asys_floracion(SC)","Red_edge",713,0.259,10
"Asys_floracion(SC)","Red_edge",713,0.232,11
"Asys_floracion(SC)","Red_edge",713,0.275,12
"Asys_floracion(SC)","Red_edge",713,0.345,13
"Asys_floracion(SC)","Red_edge",713,0.237,14
"Asys_floracion(SC)","Red_edge",713,0.23,15
"Asys_floracion(SC)","Red_edge",713,0.231,16
"Asys_floracion(SC)","Red_edge",713,0.201,17
"Asys_floracion(SC)","Red_edge",713,0.22,18
"Asys_floracion(SC)","Red_edge",713,0.185,19
"Asys_floracion(SC)","Red_edge",713,0.196,20
"Asys_floracion(SC)","Red_edge",714,0.281,1
"Asys_floracion(SC)","Red_edge",714,0.203,2
"Asys_floracion(SC)","Red_edge",714,0.23,3
"Asys_floracion(SC)","Red_edge",714,0.199,4
"Asys_floracion(SC)","Red_edge",714,0.146,5
"Asys_floracion(SC)","Red_edge",714,0.164,6
"Asys_floracion(SC)","Red_edge",714,0.159,7
"Asys_floracion(SC)","Red_edge",714,0.207,8
"Asys_floracion(SC)","Red_edge",714,0.279,9
"Asys_floracion(SC)","Red_edge",714,0.269,10
"Asys_floracion(SC)","Red_edge",714,0.241,11
"Asys_floracion(SC)","Red_edge",714,0.286,12
"Asys_floracion(SC)","Red_edge",714,0.357,13
"Asys_floracion(SC)","Red_edge",714,0.247,14
"Asys_floracion(SC)","Red_edge",714,0.238,15
"Asys_floracion(SC)","Red_edge",714,0.239,16
"Asys_floracion(SC)","Red_edge",714,0.208,17
"Asys_floracion(SC)","Red_edge",714,0.227,18
"Asys_floracion(SC)","Red_edge",714,0.191,19
"Asys_floracion(SC)","Red_edge",714,0.203,20
"Asys_floracion(SC)","Red_edge",715,0.29,1
"Asys_floracion(SC)","Red_edge",715,0.212,2
"Asys_floracion(SC)","Red_edge",715,0.236,3
"Asys_floracion(SC)","Red_edge",715,0.204,4
"Asys_floracion(SC)","Red_edge",715,0.15,5
"Asys_floracion(SC)","Red_edge",715,0.168,6
"Asys_floracion(SC)","Red_edge",715,0.164,7
"Asys_floracion(SC)","Red_edge",715,0.213,8
"Asys_floracion(SC)","Red_edge",715,0.288,9
"Asys_floracion(SC)","Red_edge",715,0.278,10
"Asys_floracion(SC)","Red_edge",715,0.252,11
"Asys_floracion(SC)","Red_edge",715,0.297,12
"Asys_floracion(SC)","Red_edge",715,0.369,13
"Asys_floracion(SC)","Red_edge",715,0.257,14
"Asys_floracion(SC)","Red_edge",715,0.247,15
"Asys_floracion(SC)","Red_edge",715,0.246,16
"Asys_floracion(SC)","Red_edge",715,0.214,17
"Asys_floracion(SC)","Red_edge",715,0.233,18
"Asys_floracion(SC)","Red_edge",715,0.198,19
"Asys_floracion(SC)","Red_edge",715,0.211,20
"Asys_floracion(SC)","Red_edge",716,0.301,1
"Asys_floracion(SC)","Red_edge",716,0.222,2
"Asys_floracion(SC)","Red_edge",716,0.243,3
"Asys_floracion(SC)","Red_edge",716,0.21,4
"Asys_floracion(SC)","Red_edge",716,0.155,5
"Asys_floracion(SC)","Red_edge",716,0.173,6
"Asys_floracion(SC)","Red_edge",716,0.17,7
"Asys_floracion(SC)","Red_edge",716,0.22,8
"Asys_floracion(SC)","Red_edge",716,0.299,9
"Asys_floracion(SC)","Red_edge",716,0.289,10
"Asys_floracion(SC)","Red_edge",716,0.264,11
"Asys_floracion(SC)","Red_edge",716,0.311,12
"Asys_floracion(SC)","Red_edge",716,0.383,13
"Asys_floracion(SC)","Red_edge",716,0.269,14
"Asys_floracion(SC)","Red_edge",716,0.256,15
"Asys_floracion(SC)","Red_edge",716,0.255,16
"Asys_floracion(SC)","Red_edge",716,0.222,17
"Asys_floracion(SC)","Red_edge",716,0.241,18
"Asys_floracion(SC)","Red_edge",716,0.205,19
"Asys_floracion(SC)","Red_edge",716,0.219,20
"Asys_floracion(SC)","Red_edge",717,0.313,1
"Asys_floracion(SC)","Red_edge",717,0.234,2
"Asys_floracion(SC)","Red_edge",717,0.252,3
"Asys_floracion(SC)","Red_edge",717,0.218,4
"Asys_floracion(SC)","Red_edge",717,0.161,5
"Asys_floracion(SC)","Red_edge",717,0.179,6
"Asys_floracion(SC)","Red_edge",717,0.178,7
"Asys_floracion(SC)","Red_edge",717,0.229,8
"Asys_floracion(SC)","Red_edge",717,0.312,9
"Asys_floracion(SC)","Red_edge",717,0.302,10
"Asys_floracion(SC)","Red_edge",717,0.278,11
"Asys_floracion(SC)","Red_edge",717,0.327,12
"Asys_floracion(SC)","Red_edge",717,0.399,13
"Asys_floracion(SC)","Red_edge",717,0.283,14
"Asys_floracion(SC)","Red_edge",717,0.267,15
"Asys_floracion(SC)","Red_edge",717,0.265,16
"Asys_floracion(SC)","Red_edge",717,0.231,17
"Asys_floracion(SC)","Red_edge",717,0.25,18
"Asys_floracion(SC)","Red_edge",717,0.213,19
"Asys_floracion(SC)","Red_edge",717,0.229,20
"Asys_floracion(SC)","Red_edge",718,0.327,1
"Asys_floracion(SC)","Red_edge",718,0.246,2
"Asys_floracion(SC)","Red_edge",718,0.263,3
"Asys_floracion(SC)","Red_edge",718,0.227,4
"Asys_floracion(SC)","Red_edge",718,0.169,5
"Asys_floracion(SC)","Red_edge",718,0.188,6
"Asys_floracion(SC)","Red_edge",718,0.187,7
"Asys_floracion(SC)","Red_edge",718,0.24,8
"Asys_floracion(SC)","Red_edge",718,0.325,9
"Asys_floracion(SC)","Red_edge",718,0.316,10
"Asys_floracion(SC)","Red_edge",718,0.29,11
"Asys_floracion(SC)","Red_edge",718,0.342,12
"Asys_floracion(SC)","Red_edge",718,0.415,13
"Asys_floracion(SC)","Red_edge",718,0.297,14
"Asys_floracion(SC)","Red_edge",718,0.279,15
"Asys_floracion(SC)","Red_edge",718,0.277,16
"Asys_floracion(SC)","Red_edge",718,0.242,17
"Asys_floracion(SC)","Red_edge",718,0.261,18
"Asys_floracion(SC)","Red_edge",718,0.223,19
"Asys_floracion(SC)","Red_edge",718,0.24,20
"Asys_floracion(SC)","Red_edge",719,0.339,1
"Asys_floracion(SC)","Red_edge",719,0.257,2
"Asys_floracion(SC)","Red_edge",719,0.273,3
"Asys_floracion(SC)","Red_edge",719,0.237,4
"Asys_floracion(SC)","Red_edge",719,0.177,5
"Asys_floracion(SC)","Red_edge",719,0.198,6
"Asys_floracion(SC)","Red_edge",719,0.195,7
"Asys_floracion(SC)","Red_edge",719,0.251,8
"Asys_floracion(SC)","Red_edge",719,0.338,9
"Asys_floracion(SC)","Red_edge",719,0.329,10
"Asys_floracion(SC)","Red_edge",719,0.3,11
"Asys_floracion(SC)","Red_edge",719,0.355,12
"Asys_floracion(SC)","Red_edge",719,0.429,13
"Asys_floracion(SC)","Red_edge",719,0.309,14
"Asys_floracion(SC)","Red_edge",719,0.29,15
"Asys_floracion(SC)","Red_edge",719,0.288,16
"Asys_floracion(SC)","Red_edge",719,0.253,17
"Asys_floracion(SC)","Red_edge",719,0.272,18
"Asys_floracion(SC)","Red_edge",719,0.233,19
"Asys_floracion(SC)","Red_edge",719,0.251,20
"Asys_floracion(SC)","Red_edge",720,0.349,1
"Asys_floracion(SC)","Red_edge",720,0.266,2
"Asys_floracion(SC)","Red_edge",720,0.283,3
"Asys_floracion(SC)","Red_edge",720,0.246,4
"Asys_floracion(SC)","Red_edge",720,0.185,5
"Asys_floracion(SC)","Red_edge",720,0.207,6
"Asys_floracion(SC)","Red_edge",720,0.203,7
"Asys_floracion(SC)","Red_edge",720,0.261,8
"Asys_floracion(SC)","Red_edge",720,0.349,9
"Asys_floracion(SC)","Red_edge",720,0.34,10
"Asys_floracion(SC)","Red_edge",720,0.309,11
"Asys_floracion(SC)","Red_edge",720,0.366,12
"Asys_floracion(SC)","Red_edge",720,0.44,13
"Asys_floracion(SC)","Red_edge",720,0.319,14
"Asys_floracion(SC)","Red_edge",720,0.301,15
"Asys_floracion(SC)","Red_edge",720,0.298,16
"Asys_floracion(SC)","Red_edge",720,0.262,17
"Asys_floracion(SC)","Red_edge",720,0.282,18
"Asys_floracion(SC)","Red_edge",720,0.241,19
"Asys_floracion(SC)","Red_edge",720,0.26,20
"Asys_floracion(SC)","Red_edge",721,0.358,1
"Asys_floracion(SC)","Red_edge",721,0.274,2
"Asys_floracion(SC)","Red_edge",721,0.292,3
"Asys_floracion(SC)","Red_edge",721,0.254,4
"Asys_floracion(SC)","Red_edge",721,0.192,5
"Asys_floracion(SC)","Red_edge",721,0.215,6
"Asys_floracion(SC)","Red_edge",721,0.21,7
"Asys_floracion(SC)","Red_edge",721,0.269,8
"Asys_floracion(SC)","Red_edge",721,0.358,9
"Asys_floracion(SC)","Red_edge",721,0.349,10
"Asys_floracion(SC)","Red_edge",721,0.317,11
"Asys_floracion(SC)","Red_edge",721,0.376,12
"Asys_floracion(SC)","Red_edge",721,0.451,13
"Asys_floracion(SC)","Red_edge",721,0.329,14
"Asys_floracion(SC)","Red_edge",721,0.309,15
"Asys_floracion(SC)","Red_edge",721,0.307,16
"Asys_floracion(SC)","Red_edge",721,0.27,17
"Asys_floracion(SC)","Red_edge",721,0.291,18
"Asys_floracion(SC)","Red_edge",721,0.249,19
"Asys_floracion(SC)","Red_edge",721,0.269,20
"Asys_floracion(SC)","Red_edge",722,0.368,1
"Asys_floracion(SC)","Red_edge",722,0.284,2
"Asys_floracion(SC)","Red_edge",722,0.299,3
"Asys_floracion(SC)","Red_edge",722,0.261,4
"Asys_floracion(SC)","Red_edge",722,0.198,5
"Asys_floracion(SC)","Red_edge",722,0.221,6
"Asys_floracion(SC)","Red_edge",722,0.216,7
"Asys_floracion(SC)","Red_edge",722,0.277,8
"Asys_floracion(SC)","Red_edge",722,0.368,9
"Asys_floracion(SC)","Red_edge",722,0.36,10
"Asys_floracion(SC)","Red_edge",722,0.327,11
"Asys_floracion(SC)","Red_edge",722,0.388,12
"Asys_floracion(SC)","Red_edge",722,0.464,13
"Asys_floracion(SC)","Red_edge",722,0.34,14
"Asys_floracion(SC)","Red_edge",722,0.318,15
"Asys_floracion(SC)","Red_edge",722,0.315,16
"Asys_floracion(SC)","Red_edge",722,0.277,17
"Asys_floracion(SC)","Red_edge",722,0.3,18
"Asys_floracion(SC)","Red_edge",722,0.256,19
"Asys_floracion(SC)","Red_edge",722,0.279,20
"Asys_floracion(SC)","Red_edge",723,0.38,1
